,formation,country,reference,label,age,strat_m,d13C,d18O,87Sr/86Sr_primary
5824,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,782.444,1012.8,5.15,-7.78,
5825,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,782.438,1013.2,,,
5826,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,782.431,1013.6,1.57,-5.46,
5827,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,782.412,1014.7,4.46,-6.86,
5828,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,782.409,1014.9,5.64,-9.39,0.70676
5829,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,782.409,1014.9,5.46,-9.87,0.70674
5830,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,782.407,1015.0,,,
5831,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,782.354,1018.1,5.08,-8.03,
5832,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,782.352,1018.2,5.99,-9.9,
5833,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,782.303,1021.1,5.08,-8.07,
5834,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,782.269,1023.1,5.45,-7.81,
5835,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,782.247,1024.4,5.18,-8.58,
5836,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,782.198,1027.3,5.03,-7.85,
5837,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,782.157,1029.7,5.66,-9.51,
5838,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,782.15,1030.1,5.04,-8.19,
5839,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,782.128,1031.4,5.59,-8.81,
5840,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,782.109,1032.5,4.81,-8.06,
5841,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,782.099,1033.1,5.83,-7.28,
5842,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,782.084,1034.0,4.48,-7.23,
5843,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,782.084,1034.0,4.75,-7.32,
5844,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,782.084,1034.0,4.75,-7.32,
5845,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,782.06,1035.4,5.07,-7.96,
5846,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,782.016,1038.0,5.02,-8.35,
5847,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,781.99,1039.5,5.27,-8.24,
5848,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,781.963,1041.1,5.1,-9.02,
5849,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,781.937,1042.6,5.74,-8.57,
5850,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,781.915,1043.9,5.32,-7.91,
5851,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,781.895,1045.1,5.53,-7.58,
5852,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,781.852,1047.6,5.6,-8.44,
5853,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,781.798,1050.8,5.38,-8.43,
5854,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,781.789,1051.3,5.53,-10.99,
5855,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,781.759,1053.1,4.21,-7.01,
5856,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,781.747,1053.8,5.47,-8.71,
5857,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,781.718,1055.5,5.02,-8.63,
5858,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,781.668,1058.4,5.25,-7.79,
5859,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,781.638,1060.2,5.38,-8.71,
5860,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,781.612,1061.7,5.45,-7.76,
5861,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,781.573,1064.0,5.47,-8.37,
5862,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,781.561,1064.7,5.5,-8.82,
5863,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,781.52,1067.1,5.29,-8.58,
5864,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,781.493,1068.7,5.34,-8.56,
5865,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,781.461,1070.6,5.74,-7.49,
5866,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,781.461,1070.6,4.41,-7.39,
5867,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,781.439,1071.9,5.26,-7.89,
5868,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,781.396,1074.4,5.45,-8.53,
5869,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,781.394,1074.5,,,
5870,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,781.374,1075.7,5.86,-5.79,0.70673
5871,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,781.374,1075.7,5.86,-5.79,
5872,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,781.374,1075.7,3.35,-6.43,
5873,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,781.357,1076.7,5.49,-7.83,
5874,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,781.316,1079.1,5.02,-7.95,
5875,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,781.257,1082.6,5.84,-7.81,
5876,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,781.248,1083.1,5.89,-6.37,
5877,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,781.248,1083.1,5.32,-4.89,
5878,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,781.248,1083.1,5.32,-4.89,
5879,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,781.229,1084.2,5.42,-7.74,
5880,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,781.214,1085.1,5.11,-8.51,
5881,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,781.185,1086.8,5.58,-9.43,
5882,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,781.177,1087.3,5.65,-7.14,
5883,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,781.117,1090.8,5.76,-6.74,
5884,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,781.069,1093.6,5.98,-6.21,
5885,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,781.022,1096.4,5.89,-6.47,
5886,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,780.969,1099.5,5.59,-7.0,
5887,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,780.955,1100.3,5.47,-9.99,
5888,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,780.948,1100.7,5.51,-7.25,
5889,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,780.938,1101.3,5.61,-9.39,0.7067
5890,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,780.938,1101.3,5.39,-9.68,0.70664
5891,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,780.904,1103.3,5.54,-7.62,
5892,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,780.875,1105.0,5.61,-8.22,
5893,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,780.84,1107.1,5.78,-7.93,
5894,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,780.811,1108.8,5.89,-8.77,
5895,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,780.777,1110.8,5.6,-9.02,
5896,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,780.743,1112.8,5.51,-8.96,
5897,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,780.705,1115.0,5.23,-9.04,
5898,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,780.676,1116.7,5.47,-8.66,
5899,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,780.625,1119.7,5.56,-10.32,
5900,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,780.62,1120.0,5.78,-8.47,
5901,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,780.612,1120.5,5.17,-6.67,
5902,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,780.612,1120.5,4.09,-5.69,
5903,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,780.612,1120.5,4.09,-5.69,
5904,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,780.6,1121.2,5.15,-7.53,
5905,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,780.537,1124.9,5.69,-6.33,
5906,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,780.492,1127.5,5.02,-6.91,
5907,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,780.475,1128.5,5.61,-7.13,
5908,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,780.412,1132.2,4.8,-6.76,
5909,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,780.375,1134.4,5.88,-7.09,
5910,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,780.353,1135.7,5.83,-8.37,
5911,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,780.353,1135.7,3.48,-7.98,
5912,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,780.344,1136.2,5.66,-6.37,
5913,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,780.343,1136.3,5.88,-8.86,
5914,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,780.286,1139.6,5.57,-6.68,
5915,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,780.275,1140.3,5.81,-4.85,
5916,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,780.275,1140.3,5.5,-6.8,
5917,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,780.275,1140.3,5.81,-4.85,
5918,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,780.271,1140.5,5.96,-6.29,
5919,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,780.229,1143.0,5.66,-6.67,
5920,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,780.213,1143.9,5.62,-8.64,
5921,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,780.149,1147.7,5.34,-7.87,
5922,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,780.113,1149.8,5.66,-6.96,
5923,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,780.111,1149.9,5.64,-7.85,
5924,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,780.104,1150.3,4.79,-8.62,
5925,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,780.091,1151.1,5.0,-8.43,
5926,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,780.058,1153.0,4.64,-6.65,
5927,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,780.035,1154.4,5.51,-9.48,
5928,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,780.018,1155.4,5.48,-7.53,
5929,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,779.973,1158.0,5.77,-9.54,
5930,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,779.944,1159.7,5.8,-9.39,
5931,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,779.926,1160.8,5.61,-7.03,
5932,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,779.909,1161.8,5.76,-7.58,
5933,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,779.878,1163.6,5.38,-8.59,
5934,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,779.851,1165.2,5.98,-7.52,
5935,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,779.776,1169.6,4.92,-9.2,
5936,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,779.774,1169.7,5.48,-7.86,
5937,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,779.752,1171.0,5.57,-7.34,
5938,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,779.747,1171.3,4.84,-5.34,
5939,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,779.747,1171.3,3.87,-9.28,
5940,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,779.691,1174.6,5.8,-8.34,
5941,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,779.662,1176.3,5.45,-6.99,
5942,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,779.638,1177.7,5.7,-7.45,
5943,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,779.638,1177.7,6.05,-6.38,
5944,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,779.636,1177.8,5.37,-7.26,
5945,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,779.541,1183.4,5.44,-6.68,
5946,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,779.541,1183.4,5.71,-7.38,
5947,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,779.497,1186.0,6.13,-6.56,
5948,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,779.459,1188.2,5.46,-7.71,
5949,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,779.39,1192.3,5.17,-6.54,
5950,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,779.332,1195.7,5.0,-10.03,
5951,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,779.293,1198.0,5.05,-11.43,
5952,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,779.274,1199.1,6.08,-6.92,
5953,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,779.225,1202.0,5.17,-6.86,
5954,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,779.225,1202.0,,,0.70672
5955,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,779.214,1202.6,5.76,-10.02,
5956,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,779.155,1206.1,5.2,-9.96,0.70677
5957,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,779.155,1206.1,5.46,-9.46,0.70675
5958,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,779.136,1207.2,5.68,-7.13,
5959,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,779.059,1211.7,5.54,-10.04,
5960,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,779.058,1211.8,5.88,-7.37,
5961,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,779.032,1213.3,6.23,-6.71,
5962,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,779.032,1213.3,5.89,-6.77,
5963,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,779.032,1213.3,6.23,-6.71,
5964,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,779.019,1214.1,4.92,-11.01,
5965,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,779.019,1214.1,5.9,-10.53,
5966,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,779.017,1214.2,5.71,-7.12,
5967,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,778.952,1218.0,5.75,-10.76,
5968,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,778.93,1219.3,5.59,-7.09,
5969,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,778.884,1222.0,5.89,-7.28,
5970,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,778.86,1223.4,4.96,-11.1,
5971,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,778.848,1224.1,5.3,-6.97,
5972,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,778.772,1228.6,5.15,-10.87,
5973,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,778.768,1228.8,5.92,-7.53,
5974,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,778.751,1229.8,5.91,-6.74,
5975,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,778.734,1230.8,5.69,-8.07,
5976,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,778.709,1232.3,5.51,-6.56,
5977,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,778.675,1234.3,5.35,-7.19,
5978,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,778.581,1239.8,5.86,-6.0,
5979,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,778.581,1239.8,5.83,-6.56,
5980,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,778.581,1239.8,5.86,-6.0,
5981,Tambien Group,Ethiopia,"this study, Swanson-Hysell et al. (2010), Miller et al. (2009)",Tambien,778.527,1243.0,5.28,-7.96,
